num_stage,stage_time,dis_fraction,dist_to_water,truck_consumption,water_per_stage,prop_per_stage,dist_to_sand,dist_to_fuel,mob_distance,sand_footprint
108,161,0.4864222853371952,58,23,432692,82,36,146,213,0.2959558436455608
112,228,0.5856537978328235,32,10,624507,43,114,10,181,0.013985069959274177
101,208,0.5034733585943623,112,24,291673,74,128,114,222,0.11000407501508924
57,146,0.8602004720662052,177,11,246052,10,3,125,421,0.2462774685597069
140,111,0.5410085728616771,37,11,841000,60,13,124,228,0.061354882153914325
68,67,0.41592249015233684,186,12,998984,30,123,151,144,0.46055912261776016
77,198,0.49687720736893093,172,12,853045,79,4,134,328,0.37927088243485363
60,217,0.7322745604475641,41,16,848500,48,19,3,79,0.4596498060084461
60,144,0.8109660538085054,27,22,365223,41,88,142,402,0.38618623614399633
65,111,0.07817189995673413,33,10,872263,64,62,173,300,0.19837546496820024
77,184,0.16354686421240283,91,10,413086,13,86,114,130,0.27925862897821047
44,221,0.0669684346901761,159,21,352628,77,19,38,252,0.4935581589072879
106,119,0.15683140494346737,42,23,272969,21,132,13,397,0.42005096441677686
96,115,0.1643131545824067,190,17,334818,22,199,116,219,0.4629796611355065
86,83,0.9005580240651581,189,23,959915,55,49,105,211,0.16620294117675016
111,93,0.15118960505668666,35,19,781049,28,40,36,215,0.4965667107327539
144,109,0.7100005935855419,97,16,737245,47,157,17,385,0.20485352459114187
52,122,0.39702791666818416,76,22,488685,40,72,139,299,0.17160311751162527
144,157,0.9929202182098407,145,20,772625,57,4,188,153,0.21008140050316282
84,236,0.8795901134647321,16,18,985291,30,192,36,287,0.28684441981223185
71,184,0.8823088832276892,99,24,635354,10,4,117,371,0.4694035181565936
54,63,0.7475586706808981,186,12,432337,24,24,114,98,0.003733777733880228
32,160,0.3695753741679473,167,20,312989,18,82,34,173,0.15714165394412877
103,108,0.8682349999708076,87,23,811972,86,29,38,274,0.009653592854790172
129,153,0.5703740988914144,84,14,585762,83,95,150,89,0.4961956192274309
31,210,0.6402997478758056,180,19,124623,58,149,24,86,0.2240100360773224
87,64,0.8553955239937651,138,12,413675,26,185,5,254,0.2194606387767576
143,123,0.8005573280488908,174,13,672267,80,150,24,346,0.04139736380727066
78,143,0.6325076747652346,62,15,943476,55,67,121,332,0.4574715256860072
117,223,0.19105445576048685,103,23,451983,81,142,177,163,0.03910879011460411
94,186,0.8561789678957245,144,18,806049,13,186,64,43,0.4715176581512545
85,231,0.29163055997312826,60,13,982756,83,11,37,353,0.3507757397689404
65,177,0.3864211974516203,37,22,724032,76,140,197,231,0.16346464731022542
68,153,0.013431481683873314,69,24,268288,10,15,109,56,0.1326401878026774
43,137,0.06289664892533475,103,16,984624,37,9,87,393,0.25358523701164953
146,196,0.024994504659502592,6,22,577970,21,92,90,46,0.3428447828235842
58,144,0.42540988074869046,70,18,977465,39,198,83,469,0.04670769051057788
133,156,0.16110347658368074,88,13,709501,62,26,12,269,0.37260764512312444
43,132,0.4558870148684453,112,22,592661,55,148,166,3,0.26654160298219676
57,191,0.02299345190315416,62,12,775510,47,161,60,286,0.02099747744590469
119,140,0.26774240803634786,55,24,735240,76,189,6,294,0.2242119207440566
67,130,0.3964707990057269,140,18,893755,84,87,198,434,0.1751824183814823
64,87,0.6458805073501246,5,20,810577,25,148,55,310,0.449432421939448
50,138,0.9425049705789413,115,14,226515,40,149,101,177,0.17253487968310965
87,111,0.8384703142106394,21,11,800902,81,16,37,352,0.1595164685969001
116,169,0.9280162291660262,182,19,932320,11,171,170,224,0.2444706345166775
88,74,0.7471739452681354,15,21,512656,16,184,53,77,0.46376917184488614
39,180,0.7530861001053726,159,12,902549,77,63,16,39,0.4677825019651513
37,60,0.5873843318039759,3,22,475044,23,68,143,384,0.19191467336945112
41,195,0.002858131356003546,98,15,469213,56,119,160,5,0.15603293411686375
148,228,0.033783091712884405,80,21,701452,34,155,178,138,0.19165057443304195
43,139,0.5672309526194421,22,17,627355,58,148,159,258,0.10573037014443809
112,229,0.7724836368594856,159,21,626197,49,38,198,352,0.37805607001497893
114,129,0.7059364831380964,71,22,786967,66,149,6,290,0.3303229778377303
34,170,0.22617470301045273,114,21,324745,75,126,192,350,0.011421629231359087
138,204,0.23063483795811734,157,20,445379,46,94,11,83,0.31733948701518633
85,133,0.32232845486794026,161,20,481654,18,102,151,93,0.3413435523161296
103,152,0.8415866249833291,99,20,725373,40,148,64,8,0.031073524137357034
60,64,0.13437513551206326,23,16,590153,79,47,105,83,0.32394675568092784
119,195,0.9145092340236617,193,23,989426,46,199,194,100,0.33975721826324357
143,238,0.372251201432931,57,21,864369,46,162,125,115,0.4749340341455967
60,79,0.8470754777126273,130,20,142885,21,40,20,144,0.34060114842876016
115,140,0.13269565977622622,160,11,315589,54,83,73,311,0.04352481905196637
81,206,0.9862045950497985,3,15,888585,89,176,193,357,0.3604920813797762
92,166,0.5931038667134618,92,12,225040,29,155,31,216,0.13468259491044615
143,215,0.5647308875073394,147,22,115114,71,196,181,43,0.45830127217224287
95,75,0.950980590736264,138,16,369599,31,164,100,468,0.4462537874580577
56,211,0.49339748372249026,91,13,403395,60,106,93,184,0.15151728798539382
54,107,0.11480870692853218,153,17,157751,50,26,176,459,0.03791678008570598
110,155,0.8815948793974104,34,15,336281,73,143,119,489,0.348501601955538
64,154,0.9914818133809556,141,20,593981,58,114,42,9,0.022535583787626046
102,223,0.9101684281238397,35,22,235381,67,78,173,292,0.4910689865955491
130,231,0.07889303339927844,95,15,201560,25,91,169,372,0.03264574453031793
54,166,0.36204843144602206,153,20,980332,89,168,168,339,0.42587341206690466
49,183,0.574301713937369,35,11,809451,79,128,22,273,0.45253680863970275
69,89,0.103114966729697,104,13,596988,25,98,36,268,0.016027900497035563
122,95,0.42026079417532525,167,24,753075,70,163,167,427,0.08452941639423006
98,108,0.965825982146639,61,17,342213,48,191,182,218,0.38896340812011937
127,142,0.2881066106898803,146,24,612865,38,88,165,7,0.03692014594767046
77,212,0.1697563563826172,192,15,203310,33,51,61,180,0.25793517676341554
144,169,0.633742730413069,189,19,801488,80,39,21,331,0.17831540995277456
94,94,0.5792973458027402,83,13,782495,29,57,140,1,0.3176511636015573
61,215,0.0725929630100216,59,20,100289,72,110,166,120,0.46204659174478296
96,119,0.6199197021958256,139,20,333202,70,172,79,69,0.4698900364458063
147,225,0.3180182587732725,108,14,992608,85,114,123,2,0.04425878572266545
78,189,0.5562576063934862,77,13,274307,83,39,23,95,0.28941137265436906
69,185,0.8169163019354669,16,19,353923,64,85,72,221,0.4908957477485114
64,115,0.475027384314604,188,16,662605,97,91,63,429,0.19197526973422369
75,97,0.6510507818688398,193,21,304105,77,40,44,51,0.27847386406759483
90,121,0.9612088242163006,128,15,291572,42,117,129,438,0.40620452451320793
62,218,0.8804945571229447,53,18,234277,37,21,85,372,0.36788345580439474
40,134,0.39704958704807636,171,13,837995,90,16,40,184,0.008029408452284614
83,181,0.8271465217203328,115,13,680155,10,51,90,489,0.455966182036613
67,125,0.6736776747392479,174,16,340104,70,20,105,139,0.07611438632389628
65,168,0.47344220051276353,21,19,481588,75,55,24,204,0.0748589618750849
121,191,0.5607965238660295,40,24,588196,86,28,59,85,0.10941093171678634
111,87,0.2734070934542745,110,20,316802,24,199,76,390,0.22094564652941429
125,101,0.7032778020741565,69,17,983440,29,19,75,183,0.33434156084131933
77,90,0.48688341658588674,172,13,111885,98,47,150,125,0.2935831521760944
133,231,0.212712964600706,25,22,771795,55,10,142,478,0.3392503299346549
127,118,0.2005634486629032,15,13,185878,64,75,155,412,0.25948270707541604
40,160,0.5385860237173108,166,16,205946,46,164,140,1,0.16223833109949765
60,208,0.4939092594408009,148,14,862334,69,139,159,331,0.06126826526381912
127,73,0.18235580736180512,12,13,352717,47,91,60,395,0.42243388082327527
107,75,0.8523358330982788,117,14,342321,44,39,152,468,0.10744226438113214
38,157,0.6472808456506871,144,11,911505,43,34,123,24,0.4925672485102555
147,238,0.039907914071575346,37,17,602820,43,18,37,453,0.10072214049709977
30,82,0.08402530295878263,15,23,600691,24,54,92,297,0.10029082799324174
81,72,0.10071939994414847,24,15,284857,77,56,135,134,0.25163637797474586
122,105,0.8603038625693771,158,11,279103,49,110,1,492,0.14520403323017578
64,96,0.7464215308038122,131,15,961112,47,150,184,123,0.0377822971005814
99,96,0.44042033051046525,137,15,578498,60,72,14,218,0.03698844619165992
66,228,0.20771285364909586,77,19,954763,23,82,188,345,0.29198549286975417
141,121,0.17341356223263493,168,14,606821,54,130,19,106,0.08759831323086542
35,91,0.39263520170552324,171,17,323698,62,133,42,339,0.17198769180119367
142,105,0.6866393543013429,117,21,197937,21,117,68,138,0.3759805943138661
129,75,0.6653577946962902,158,15,711343,75,192,84,375,0.043207758585288414
112,202,0.2600997948410414,109,20,380140,83,180,69,124,0.05588345818627782
113,152,0.5814144914847921,127,21,811230,27,150,162,455,0.1441489056498838
143,83,0.6579762476353123,169,19,746576,82,74,61,1,0.47006808675204387
84,140,0.432867892240581,143,11,435158,89,154,187,93,0.20440043766915006
103,236,0.5934242784023512,95,20,440409,50,189,163,345,0.21146059376680643
144,220,0.6486976020935868,127,13,362740,82,51,18,422,0.3122485344189387
99,174,0.7892901547420648,140,14,859108,67,46,145,218,0.2563126142049691
131,124,0.10202079629944238,150,22,818887,23,27,75,429,0.3973351613205325
142,85,0.041973781369532004,141,11,614617,86,111,32,11,0.33836214043307783
147,169,0.07232393000188808,75,14,120183,33,192,130,226,0.3310640664010205
143,166,0.4564426218136335,190,15,653321,81,76,73,156,0.3095671199274884
63,61,0.4347969658876749,107,16,914561,53,56,11,456,0.24678081491707143
78,76,0.7636198102338267,67,17,226764,78,27,127,208,0.42360593969607785
47,99,0.11658264340957336,18,24,544557,13,109,57,365,0.21212746401679444
143,222,0.7022276577784252,6,15,191420,33,32,98,298,0.3725186956815607
127,79,0.011285341274780869,69,13,407560,35,13,23,20,0.3166524496641579
54,203,0.21204088094780393,147,24,643367,78,130,47,371,0.37721913267495455
149,183,0.8717037473599087,88,17,488351,34,43,125,60,0.3356551514406595
102,198,0.9303168506639798,184,11,683427,35,8,36,439,0.056411081233485816
127,219,0.44307106601699875,123,14,705258,94,127,51,44,0.18486507152602094
144,82,0.5260676362802291,27,20,947452,20,180,103,383,0.09278685881004922
88,147,0.09335393326441044,6,18,263086,31,183,182,295,0.05214022944834412
83,184,0.3925770956673261,114,14,413040,55,182,60,240,0.3326116690019172
44,107,0.15479980250268877,89,22,590817,44,187,106,402,0.1389094654133231
113,118,0.4943709995396265,25,16,679432,98,170,101,462,0.13178691719555696
55,209,0.03959947819098186,40,14,372328,86,57,114,105,0.019581277579640954
77,131,0.15127025393109939,124,12,560969,71,137,124,454,0.4330093374273017
55,189,0.2785682452522852,12,23,158787,88,79,132,205,0.17024588818031167
67,103,0.4858443613415294,198,11,443729,20,183,199,159,0.19136356369376123
121,105,0.4153591049293087,147,11,446416,83,126,163,317,0.2544264059903786
87,108,0.11819336406931147,44,15,134274,52,16,30,185,0.4871039140719871
115,139,0.5085442770695526,159,22,154056,87,77,156,297,0.4089235404940098
78,143,0.4439649507235174,198,16,650556,91,173,187,454,0.11671116735905157
81,73,0.05844669147563741,48,16,746877,24,59,187,267,0.2844009323390445
147,178,0.5406728167699034,65,24,255756,96,55,41,80,0.26533531515076747
91,126,0.5603540066317939,187,18,631817,36,168,13,151,0.2438223456928642
67,122,0.10269510954574157,95,19,669328,68,139,23,445,0.21925025378534962
123,177,0.4608036697981387,105,19,502909,64,4,88,59,0.2582725905622712
46,134,0.5731409743069278,95,15,617704,47,32,40,95,0.12134766294281263
145,216,0.4067036070988629,130,10,919845,47,187,46,436,0.15816753609940948
127,154,0.18047154146707445,153,17,668603,70,61,125,451,0.17701654393087302
146,130,0.8324652113283837,137,15,341120,66,101,137,349,0.4986024956974365
129,89,0.48978419896710335,92,13,870313,37,121,25,172,0.4447146375992119
149,83,0.7598817117573647,167,24,466299,48,119,77,290,0.10307838127936036
113,167,0.6151175992145074,7,18,789941,82,94,70,397,0.402841800936692
104,229,0.4442484171961344,43,24,357672,92,136,105,334,0.2723129994793629
40,99,0.8708081928306467,36,11,830119,30,133,114,476,0.03330652056198852
145,168,0.47742675953403,86,23,789836,11,89,171,487,0.2864415479933177
139,67,0.4137915437824691,13,14,978370,12,177,148,261,0.04662605310542217
76,127,0.9497472471712933,68,23,536395,97,109,100,267,0.4160455296191193
63,233,0.24956440631490906,144,14,215451,64,120,191,315,0.47113137624493856
100,163,0.7112779609824571,84,15,234337,91,105,3,92,0.27381027305331546
89,145,0.9133143565071985,79,13,418070,30,140,56,60,0.37947135496266404
119,138,0.04717454237952179,119,10,871530,50,180,46,373,0.11589014120556718
30,96,0.47502023348426325,26,19,278607,96,86,57,24,0.21715240795419072
90,197,0.42641005669388077,44,23,912264,91,194,97,279,0.14932712745037807
103,213,0.24197035808336942,47,16,690075,20,114,107,263,0.48221685594699903
42,82,0.2964353679353555,82,17,986385,90,35,16,461,0.006453953162045667
38,105,0.6881191403266846,21,18,425921,62,77,177,412,0.3586460884997907
99,180,0.970115589639232,135,19,186292,82,24,94,12,0.19756108858575033
91,167,0.5864162511579919,94,11,494303,59,121,158,480,0.3597897680811887
128,208,0.5363572820472894,141,19,579918,70,115,19,365,0.11871700021844456
119,199,0.4401556604473782,75,19,301409,49,85,171,418,0.36320918843051253
126,114,0.3647135564645694,38,24,369287,20,152,62,50,0.22480912947539894
75,84,0.2897110688761181,13,22,349484,94,166,195,18,0.19145630690216625
92,97,0.20650692704783324,186,22,298708,21,12,80,276,0.12101714105004502
78,181,0.2958266884611017,104,20,928301,54,50,36,366,0.015044879695494284
135,184,0.8767640866126281,15,13,770327,27,95,115,259,0.24790744229293338
67,192,0.06611671075361103,150,12,140474,37,88,35,342,0.31905881820042203
33,124,0.5841551317307871,39,20,715580,31,175,139,351,0.04382178639686629
73,62,0.6927930983015912,117,20,415691,13,49,181,304,0.06511650158567406
75,131,0.7208069279542263,47,10,711663,15,50,139,199,0.13491590113529434
96,136,0.9586064205937258,78,21,382412,77,172,31,18,0.14618679341460572
130,91,0.031155279823320225,99,13,198003,89,9,87,123,0.3986535990294016
49,230,0.9250430814046351,28,15,679861,66,50,14,13,0.35125201008427753
119,202,0.46270555146355385,71,23,542249,73,117,198,60,0.35772597530519656
65,126,0.9891886352966075,99,12,525802,59,123,8,418,0.2739983191387995
119,196,0.5909827429442674,141,12,951560,51,139,184,133,0.24758279513027887
36,219,0.020404011934698985,50,19,300364,77,117,81,387,0.18107899650065407
119,177,0.655742776585384,29,19,166406,95,134,2,48,0.2525047779450657
103,100,0.6753363195904897,125,19,133022,49,90,58,181,0.33940309075407465
51,114,0.7341622950313214,155,13,446347,57,106,191,457,0.4997865780024876
119,228,0.6901777163100524,191,18,192407,27,53,35,268,0.09295678379410982
35,139,0.9789972312716798,98,12,525162,43,131,40,155,0.3165239695599621
112,177,0.8052983813690606,17,17,581414,21,23,36,253,0.14227734874269254
59,226,0.13683829379909485,102,23,518141,61,178,46,210,0.2875046843743001
133,92,0.3301024419473432,26,23,136087,43,77,164,338,0.08298768973595483
36,211,0.807744278028779,116,10,537872,83,71,167,282,0.21004353161467287
134,99,0.5290559063694368,6,19,112648,96,167,78,33,0.08655815026812969
109,152,0.9648570931479165,93,10,363165,21,130,34,163,0.219736365340786
110,198,0.35340286587765724,178,10,415324,28,124,121,244,0.176450868660954
65,89,0.25496073942344943,164,20,270151,67,26,157,386,0.49661465564395424
70,73,0.3368307391198738,7,24,685848,29,159,14,213,0.281088371796451
33,138,0.5833593764937308,32,19,410548,55,73,74,258,0.4911520159059081
78,142,0.8581108995372445,182,11,307076,13,196,181,231,0.24361488494578087
38,183,0.29513839573138145,140,13,637089,31,108,53,206,0.27943995362226326
86,83,0.25541966387403636,104,19,982572,48,31,109,39,0.4360639783249248
51,77,0.8941534358619351,36,17,379382,18,0,193,459,0.3726453508678759
54,104,0.7084478910577148,185,21,843363,24,163,8,224,0.14643089880927285
146,202,0.9695653867938935,170,14,408896,84,74,87,282,0.18015537445815655
132,203,0.12341611608650149,6,20,973440,84,148,199,85,0.061184585186821794
124,207,0.26592302181650007,10,14,103767,73,70,69,264,0.11066256728693868
84,116,0.5062643746429895,92,12,662732,70,70,50,205,0.16752962190905796
34,134,0.4903831658059863,186,14,898301,65,189,185,251,0.10848217026903867
45,235,0.8480285176471353,150,21,974736,30,64,136,162,0.3509285655590161
142,94,0.5696401170207938,120,18,433493,58,163,24,218,0.04866913502422743
95,156,0.8360259349561826,149,16,815677,76,168,19,266,0.23609513127219572
62,139,0.7594329776093572,102,16,324677,70,99,59,490,0.13123580817660835
134,161,0.38075418081827916,65,22,318606,72,57,104,445,0.4826013681361608
130,138,0.7809910924716453,98,18,746236,60,98,163,267,0.27228655996497153
126,153,0.029310850005548672,56,24,664631,14,89,68,170,0.03877918639299266
82,60,0.18735862780984858,0,19,716923,59,131,74,385,0.00595047901979967
60,195,0.583656356004185,150,18,742563,23,99,191,311,0.39028232906214905
140,175,0.6748417271774642,154,18,901363,75,121,51,94,0.25792695613792466
74,100,0.08997317494843138,129,23,325652,13,135,57,419,0.4405884074364656
65,167,0.9029504717922062,111,22,284979,40,122,175,154,0.3955039125920302
141,110,0.5561929944769586,47,14,113681,78,117,73,224,0.22806727130319016
132,77,0.35569439465674746,26,12,804833,32,194,158,318,0.1627123232699817
65,94,0.7460154075192954,127,15,670905,42,136,37,300,0.06547061426552919
84,112,0.6258053278621707,64,19,842214,37,28,90,117,0.42904678237535104
68,82,0.8985783280996827,128,22,266211,57,104,76,348,0.49325621949474757
